One,Two,Three,Four,Five,Six,Seven,Final
5.345383812,8.768786479,8.673190655,6.347377547,7.053302394,5.829794467,9.717123491,7.190646326
7.918241026,6.446116753,8.131186455,5.475525615,5.628894911,5.358411711,8.533703712,6.680185629
8.890817012,5.753226086,5.217866304,6.57888624,8.268575502,6.00194108,8.87171545,7.533965559
5.597772981,5.223741279,5.349959897,6.954008339,7.48345317,6.538357424,8.10466967,6.397254276
8.900163393,5.066708424,8.137611804,7.194144911,5.903981726,6.242062409,9.221901819,8.999273484
6.929070565,7.430127868,7.063753336,5.94399581,6.529030299,7.803521907,9.804470133,7.758490157
7.72841275,8.431226576,6.257185946,5.458132145,5.152536416,6.916333766,9.636921775,7.094427163
5.809017807,5.051635336,7.630390026,7.334637615,8.355117624,6.496417704,6.308507194,7.669401425
5.184121988,7.66950427,7.935953962,7.662246462,8.131318246,7.785306411,8.708505495,5.513853509
7.109921344,7.41094012,6.578849358,6.214382503,6.34765427,6.845463156,6.530232972,5.891886817
5.73399685,8.701275632,8.781638345,6.506047218,8.992991597,6.095535032,7.047121995,7.149823009
6.656934452,5.938727401,7.439803861,7.810561967,5.771560144,7.745703821,7.91174469,5.229863801
6.206340879,8.146294918,7.655669675,5.622046277,5.747727235,5.67086942,7.297708447,6.476743652
7.176995594,7.313920178,6.38118223,7.280896359,6.369661831,8.041838521,9.52768386,5.791070141
5.742535431,6.213086396,6.333964063,6.500484373,8.473126065,5.949017671,7.966527548,7.187226417
5.533747518,8.241514492,5.01368318,5.554504748,7.321016355,7.350807532,7.8348277,8.134488952
8.470141595,7.10200155,6.696692735,5.000132954,5.271764273,8.837780435,9.587433164,7.295791763
7.766537087,7.236340355,8.598763867,8.28722778,7.233017809,6.869927745,9.968063433,6.848754017
6.84454865,5.205685924,7.788927924,7.943962217,5.963787176,8.779492078,8.020032882,7.245801125
5.012218696,8.390094129,8.465105032,7.782500262,8.057667352,6.157378797,9.336429199,6.884675678
6.192591637,6.582746917,5.284037622,5.073153426,5.944160268,5.799710243,8.040700602,8.885937978
6.821111071,8.038500742,6.28094941,8.52810115,5.220223043,5.799016488,9.056698098,8.224472464
8.081067614,5.934923599,5.138167245,6.288807222,6.27883856,6.917435095,8.00482725,7.650270531
5.153284265,6.516809785,7.550965568,8.631370372,6.112916592,8.763530319,7.675862447,6.244389888
8.91546616,7.114426049,8.931887474,7.216725201,6.403521942,5.463706518,9.366644132,6.133122261
8.715788013,5.841909287,7.894779511,7.864792837,8.503167253,6.387933881,9.617136734,8.246501165
8.619801942,8.368953583,6.107175403,5.376280903,5.823352544,7.60614999,8.41296979,6.831600227
8.278354966,6.223564795,6.821517568,8.214533135,6.600830942,8.329014723,9.781681115,8.691693815
5.654323131,7.745838705,6.325605005,5.760361005,8.388734863,6.395249267,8.371480869,7.215429032
5.399603546,6.404709502,7.740769138,6.350086539,5.464293593,5.751400641,8.306077112,5.808467743
7.572220203,6.419164627,5.920338589,5.886625452,8.040566723,8.657132785,6.614743259,5.636298247
7.475317628,8.414888147,8.785301796,7.271647178,6.630270015,6.19284953,8.954219809,6.511942502
6.125960606,7.862511139,7.825300272,8.103748756,8.796864346,8.882875585,8.863958088,8.707638225
6.678761711,5.860456376,8.127634408,8.452115142,7.714233216,8.094481194,9.014064723,8.436070502
7.542391853,6.345485918,7.13025928,7.937402695,6.461936258,5.531642015,8.689724628,7.533618935
5.104160331,8.558703718,7.756179901,5.747787158,7.249391604,6.584082834,7.97617682,7.5251298
7.362508075,8.704124412,7.741368932,5.760620355,8.138274267,7.641994221,8.810016463,7.425085732
8.620419262,6.862294852,6.434154315,6.295726599,8.018205442,5.379728237,6.259085596,7.332502823
8.403254592,7.047857244,5.610674602,8.827692159,7.993908017,5.407549772,8.685641216,7.793727861
5.018751665,7.834504607,6.836538543,8.094949744,6.229085247,7.621835055,7.984695981,7.81480175
6.295146128,5.698362443,7.539912709,5.267220117,6.583567976,5.275946868,9.920312343,6.472399809
5.54042883,7.798592511,7.302484127,5.804341769,5.416259882,7.712820423,7.013717258,8.286211026
8.016778415,6.373348301,6.24918815,8.8826288,5.133870836,7.079612449,9.880943076,7.289900789
8.205973933,8.388286432,6.758632009,5.93313603,6.310733572,5.854899351,9.619401772,7.175016865
8.086781735,5.039104797,5.779658165,6.329393905,7.330900524,6.151362864,6.218832605,6.612511095
5.956060235,5.463897539,6.484709494,5.856265915,6.535918677,8.412413969,8.300729139,5.248935748
6.985450143,7.076058859,6.039535536,5.707530024,7.715499447,6.957794973,6.478674613,7.097829879
6.10495489,7.29395763,6.168255346,5.524361327,7.284179284,6.405183976,8.462850426,8.920887792
8.629585548,8.484994153,6.308425145,8.875527896,8.611647246,5.358045566,6.093048029,6.771166789
6.947231163,5.659142512,8.948505535,8.83598255,8.818491306,5.114307825,9.428207886,5.417107846
8.633536977,7.873554399,7.975980196,8.627840936,5.42676405,7.780140816,7.022501864,8.594092133
7.962028328,8.031374135,5.858460572,7.528042122,6.655353206,7.090248348,7.747255587,7.235051963
6.433697657,6.022179674,8.641393627,7.40645778,8.630691596,5.081910053,9.277073775,8.294427474
7.814921512,8.711478886,6.593050435,5.157942521,6.154780793,7.12268376,6.508231564,7.120028506
6.847877932,7.940431334,5.947504205,7.338121526,7.215840543,6.845621798,8.130696869,6.05164059
7.968348838,8.36483804,6.115703779,8.899139069,7.549349599,6.618134795,7.331153299,8.163872134
8.981707623,8.829922793,5.974229516,7.515069742,8.654310756,5.756604698,8.300837648,5.885520645
6.123001591,8.761722459,8.497045471,6.95397614,8.719849939,7.202191547,9.526422373,6.429554971
5.975625794,6.641413198,8.69001545,6.52402321,6.461121492,7.457654018,6.316881423,8.199540653
7.92304793,5.543650159,8.038701822,5.617412453,7.111516635,8.259149576,8.6881156,6.708261594
5.859809106,6.515716315,5.813512753,5.052567115,6.932302452,5.426403992,7.417503811,8.641282921
6.996897098,6.38880569,5.137667128,5.120540255,7.058812536,6.337175867,9.167732596,7.493210375
8.930483059,5.442796611,5.966807419,6.915516326,8.06064487,6.614013006,8.852545183,5.752402944
6.52459938,6.460520911,6.45528272,7.343820195,8.267796206,5.928115586,7.944793935,7.68286118
6.606615445,7.763144095,7.224407045,6.06119982,8.305045339,8.147721231,7.975350043,8.534826406
7.883984609,5.693676456,5.904111151,8.783275443,8.182272482,8.966263335,7.962226779,7.385418541
5.249355222,5.617549214,7.364319502,6.429646044,8.330499662,6.198227465,9.978248447,5.678971527
5.352748395,8.850790453,5.529283282,5.943548358,5.661557897,8.127365905,7.889881642,6.904828212
7.87928379,8.367704906,7.347996248,7.417328349,8.367942297,5.633779718,7.179636794,5.113398147
8.520792954,5.49565942,8.003174033,7.725700246,5.029269292,7.942647274,7.977094338,5.584560303
5.094650093,5.137436656,7.430453364,6.977204073,6.027304881,5.84918634,7.980297061,8.783954783
5.164228971,7.726947714,5.440825713,8.640266688,5.5805218,7.717529951,8.094189489,7.185561558
6.168439002,8.623268781,5.381000183,6.29899417,6.258488972,7.361084773,6.52548851,6.502775
7.648152,8.080859759,6.488571609,6.099970416,8.497948867,6.240215531,6.39128582,5.871392645
7.78205816,5.050641658,5.582973822,6.136076298,5.7913757,5.976641065,7.866088259,8.659991338
7.925291139,6.681673054,8.030709357,7.399990578,8.250513952,8.124913383,8.172975444,5.908718007
8.638500527,8.326249679,8.701806593,6.043053801,7.938081782,8.209843691,6.069339448,5.430382642
5.815950345,5.702963343,5.038312535,5.452340809,8.798070306,7.934021004,9.701992742,7.485219032
7.142974518,5.944763596,5.498027153,8.315735073,6.066568245,6.56960809,6.126875505,6.329449834
7.046728872,8.504326638,5.205588866,8.669845477,8.803752524,6.04444118,7.538389925,8.58701547
6.125252018,5.478365024,8.263055148,8.478320044,6.381450343,7.226512453,8.214146703,8.56326296
5.923815514,7.544563612,5.305107367,7.849559658,7.847012667,7.03212044,8.983615867,8.284101557
8.373538682,8.046170936,5.830581918,7.7975134,5.608842798,7.743922566,7.047347619,8.756946636
8.449470848,6.92480243,5.892896708,5.597268428,6.04193843,7.641362553,7.139982846,8.131555202
5.879221824,6.189579584,8.162632633,8.428613095,6.664471686,6.39404591,6.775250534,6.061510188
6.284783224,6.775434019,8.431817866,6.859111439,8.630291399,7.579802266,6.513267577,6.316473263
6.471013658,8.97307587,8.637491255,5.183195822,6.845819624,7.02167519,7.088678022,7.676326429
5.037491124,6.87858604,5.624317348,7.067880802,6.293200047,6.475181096,9.335324711,8.329193134
6.109428292,6.06549697,6.015790423,6.307752049,7.906273794,6.672332234,8.314094641,6.721891866
7.199397858,8.739660149,6.396331327,5.225292186,6.683172669,6.606423205,9.466907003,5.813985092
6.856584043,5.813003772,7.204888786,5.71748663,6.795703514,5.988938357,8.220896888,6.765386135
8.609071197,7.005971944,8.352069568,8.96658804,7.948111829,5.050416093,9.358360934,6.563301475
5.717047513,8.209182554,6.029884709,6.645371389,8.700969796,8.615856059,7.744012089,8.212553284
5.666679709,6.868562564,5.869300887,8.075020453,5.134425284,7.245074734,6.520715066,8.735781013
5.94161172,6.866123277,8.886274462,7.508763249,7.584044445,5.200077781,9.801746767,7.338546078
5.558830064,6.031490314,5.854559796,5.290597307,7.47864019,7.361682845,9.00908589,6.463551397
7.202958319,6.470851297,7.888658345,8.84214167,5.182280912,8.432032067,7.432922271,5.125579762
6.993211561,6.944581561,6.505240363,5.341808193,5.74047365,7.319720428,9.243047405,7.457096926
5.631650869,5.362188022,5.013687135,6.964675272,6.654382275,5.594207728,6.327721905,7.966857978
7.238623302,6.89793346,5.956699046,8.590516363,8.517003217,7.906491334,6.705471983,8.969527901
5.037938778,6.530361196,6.19522086,6.3890572,6.580962744,5.754896261,7.570601133,6.026110096
5.804370179,5.673080862,7.640183897,8.792232029,8.481952812,5.754141436,6.012170436,6.755617599
8.997492628,7.568252525,8.611419954,7.43075639,8.340376425,7.599425329,8.78575726,7.363212966
8.533983028,7.785742701,5.607923573,5.629838952,8.427317282,7.87938823,8.994760925,5.604665131
8.295689506,6.934914217,8.146277699,6.732069926,5.186596832,5.883349022,6.018214717,5.216799997
6.671576038,6.334549866,7.038800021,5.432376002,8.772257324,6.985755911,7.452622544,6.109059255
8.829431833,5.275816939,5.729839084,7.332369318,8.05489238,7.964707744,6.500459687,7.763184197
6.316798286,6.487973394,5.07097747,7.322494933,7.036880966,6.329088657,7.548090507,7.996354865
6.675863462,7.401129808,6.029162742,6.568192705,7.707787864,5.961634679,9.054958703,8.393162699
5.625003889,5.514248402,6.124725491,5.634822477,6.540892256,6.785467792,9.210302735,5.748172159
8.627442798,8.523048662,6.171728473,6.063970927,5.696914635,6.020409796,6.539875059,5.78379129
8.785652352,6.460473049,5.28604428,6.400573302,8.484709312,5.022823553,8.925330252,8.466745686
5.853640891,8.987176782,7.403179783,8.864776501,6.483037272,5.75652234,9.307561433,8.798155809
5.625255363,8.647197326,7.405109773,5.505695607,5.448403769,7.55157505,9.887964962,7.901307088
6.118392187,6.423043966,7.066210987,7.053035733,7.322506866,8.333299784,9.005511377,6.012006204
6.227148915,8.747501595,5.479077044,5.249219792,6.666118547,8.931116452,8.395755124,8.181986319
6.550580178,6.465672578,7.899521032,8.502994856,6.513898238,5.662491358,6.450017822,8.535819326
6.445523762,7.700627637,5.932685515,5.82117372,6.964657085,8.475624111,8.146061852,6.857747893
8.31314081,7.466058152,8.653215835,8.972678909,8.653158407,5.594998952,7.059185344,6.489663581
7.813001956,7.594485088,6.155737154,8.110925104,7.929046402,8.301291629,9.79808679,7.182472674
5.803351455,8.439129188,6.79828877,8.923990781,6.764372118,8.150898852,8.901608718,7.608678378
7.646767724,6.225713715,6.302456529,7.564135272,5.829100676,7.383294174,6.530036794,6.711687179
8.315070398,8.728328117,6.738025529,6.096065303,7.819083746,6.775876052,6.094004591,8.292552131
5.076266353,8.612399156,5.650975131,5.897579655,7.524151165,7.144127895,7.750149781,5.79977741
5.716369222,6.906462816,6.694219396,6.863597958,5.726858925,5.94301952,8.011257656,6.327151264
8.450850637,6.619716782,7.263908057,6.397133863,5.456509239,7.738542872,7.123123719,8.543224976
7.111226789,6.210781682,7.317559455,6.810410332,7.080075888,6.399081854,9.602047042,6.702614052
8.318806876,5.836004588,7.996439082,6.710602703,6.984038496,5.054804813,6.283322661,5.651872867
6.235549496,7.169807112,6.168253354,7.251501623,5.526928865,8.94931156,9.441936196,7.127947382
5.316101567,8.199977611,7.852896976,6.582291558,7.961193662,8.805907056,9.690906404,6.037620351
7.331660321,8.712217545,6.409280484,6.130924492,6.879520418,8.897850616,7.956040045,7.300442116
6.478846751,5.929343455,7.833432717,5.196356582,5.566926203,7.926311174,8.47537542,5.171835288
5.557382297,5.271261347,6.777808389,6.816933053,6.504647503,8.09148846,6.167479839,6.710212777
8.509220054,5.955857845,5.924778184,8.904564547,6.354806705,6.110287245,7.347666634,5.593389061
5.149031153,5.097458767,7.820070343,8.572096292,7.125902923,5.312578343,7.67170243,7.770527592
5.292175858,8.398085309,5.090845283,6.807227772,8.399917815,5.558179443,6.914230417,6.495469404
7.831488437,7.048478592,7.892123626,8.580002799,7.464680592,8.428909477,9.22399977,5.633832196
7.505954051,7.379133612,5.522631852,7.524343638,5.948872443,6.766526815,7.1669191,6.0417762
7.622078453,5.40651034,5.669130779,7.105901602,6.064765907,5.404212852,7.762118676,5.503541689
8.092670013,5.515749095,7.300178834,7.048020509,8.919207041,7.147075143,6.271747857,5.165905553
6.932858699,8.948798891,8.07712337,7.686879576,5.679558177,6.205942183,6.311349619,6.692912059
7.77696539,6.725091427,8.298895895,7.319971127,7.080787716,6.303597786,9.257110841,5.265204213
6.254741639,8.755488111,7.715275609,8.593261934,8.30903428,6.228437996,7.975044896,5.273566064
7.225520317,7.111554793,7.638711559,5.971539979,8.445111014,5.641591169,7.001004084,8.981872725
5.351441511,8.857591169,6.932858588,8.707415829,8.935345902,8.43448045,8.739630039,6.216069492
8.354337401,6.730503413,5.578146436,7.80351768,8.26337397,6.261867538,7.145658552,8.665331864
5.237921787,8.258827639,7.115001796,5.033957119,5.304406513,6.572562282,9.760622446,5.646401764
5.745259403,6.333130602,8.305540097,7.382071393,8.484194001,5.590182516,9.285295658,6.202846385
7.140245703,8.871155697,5.805285237,7.171628609,6.517574502,7.117625527,6.320656406,7.933006365
8.302731662,6.422001657,6.113253192,5.382333534,8.757084346,7.972186841,6.76299877,6.496897974
5.29563051,7.193651661,7.170763441,6.801332039,5.198551724,7.833661929,8.008364631,6.072021626
8.429625533,7.74944488,8.396566698,5.69664923,6.557944155,7.240644754,8.146605311,5.408075171
6.049569177,7.709130205,6.503435608,5.509781315,8.302725417,5.750373851,7.173056867,5.936232732
7.613618987,5.205592665,6.58795605,6.70378396,7.034784751,6.212768542,6.404380723,5.347201048
8.426504155,5.95504578,5.865176149,7.634301842,8.942789487,5.780350875,9.266769068,8.703861959
5.884867372,7.899559292,6.779334259,5.093971605,7.237496192,6.835822446,9.441654291,5.314763114
5.040755917,7.175932836,7.38550744,6.292391506,7.748927128,5.19589219,6.5477028,8.029788636
5.881965635,6.647247622,6.160966723,5.073243921,6.382843064,8.402873811,6.093738043,7.614103808
7.340711423,6.756336614,6.786336328,6.409175849,7.867083795,6.259844176,9.182485326,7.020806754
6.637981318,5.974029212,7.910706151,8.36027332,5.614063327,6.939617208,9.547900892,5.678997727
5.177269664,7.309206337,6.025775099,8.652005758,5.878397713,5.432232362,6.872631697,5.13584826
8.920914931,5.844429933,8.828407718,8.460440388,7.968867561,6.590051948,7.969582665,6.975881406
7.15149265,5.554587081,5.799092683,6.12738612,7.608468714,8.003023868,9.579003406,8.239893218
6.40341124,7.966594204,7.099391224,5.963063548,8.743680962,6.007044256,9.691939865,8.393903056
6.382752844,8.23218393,5.608860577,7.447367148,6.367593951,8.621031311,7.063272553,6.903712282
5.184522362,8.494084963,5.141707563,8.494298846,5.86114724,6.52667702,9.163407493,8.364606077
6.934794092,6.463751269,7.909695771,8.21163162,6.78050062,8.296987504,6.821033472,7.256195006
6.630897191,5.996576796,6.535414623,6.791100203,8.838465819,6.796844247,8.655145629,7.451834664
5.915534616,6.874975667,8.708036392,5.214015436,8.488025863,7.637355118,8.214381962,7.55208113
7.38587455,8.694947992,5.32610209,6.267347101,5.643463561,8.283865902,7.364277736,7.432239688
6.745151982,5.411799522,8.117881488,6.546034465,5.2476741,6.066274636,6.454038286,6.624924086
6.070051724,6.61801147,5.41302099,7.021483588,6.912279974,5.632650959,8.013072958,7.189008821
8.304776541,5.5813964,8.2260448,6.040978297,8.130701034,7.289760724,9.006254872,6.694260958
5.291992846,8.155599084,6.828874502,6.677627081,7.273456668,5.02614454,8.911621243,8.069716248
5.544679015,5.814609098,6.711993609,6.260746626,8.967611355,5.309228991,7.930350931,8.091791025
8.425228637,7.753975238,7.832895352,8.984623954,5.264016417,5.923751808,7.454311543,6.792818238
5.031777243,8.108562947,5.537050121,6.605136957,5.110319847,5.028156694,9.501792687,8.619175568
8.359163816,6.668268324,7.944071498,8.48243165,6.284957228,5.338010715,6.163370459,7.346546015
8.270153635,5.056452317,5.140637225,7.962810217,5.107615152,7.280167492,8.420051138,7.239669492
6.114552207,6.824630163,8.817437427,8.037296152,5.820964655,7.180841947,8.067661253,5.563342341
6.063321076,5.990931372,6.976383072,6.38083632,5.621604568,8.41812098,6.980678688,5.317656219
5.259567322,5.525261752,6.142794542,7.571114612,7.628620766,7.718694585,9.763970001,6.548460491
8.48027343,8.886640644,8.87737437,8.078606738,6.243278319,6.727487676,6.615590787,8.402731476
8.142261898,6.074740322,5.545927109,5.595809155,8.37238226,8.54360568,8.566717744,6.609283733
6.907619954,7.403027893,6.482199377,6.476183376,5.08452971,7.710510763,9.423554851,5.32252807
5.74139871,6.328441645,5.799212658,6.021133408,7.066003121,6.796260227,7.10895272,7.766024272
8.23126497,6.419635851,8.433453232,6.721255821,8.579738545,6.973505938,9.445668134,8.056337
8.021284168,6.661644852,5.987226866,8.107543996,6.627480622,6.902404807,7.58403957,5.98272748
7.585274643,7.586180506,7.765100921,8.967168969,8.604917879,7.271822091,6.685359364,7.690048537
6.690062037,6.46908588,7.94812006,8.396492863,7.352140843,5.544944879,7.60148101,5.608309249
7.081718393,5.487302398,7.812126613,6.004051668,6.456134296,5.480217988,8.096785866,8.629576824
7.693814999,8.286030758,6.965652649,8.483891973,6.147419497,5.507750411,8.872771052,6.764764643
7.919447705,7.413452963,8.737649766,8.494404999,6.300030613,8.533057149,8.325182797,8.435075184
7.351368017,6.619250408,8.428103765,5.749679604,6.648637695,5.515916117,9.447592909,7.743790618
8.758050262,5.736919574,5.634093432,6.667789226,6.990354188,5.50222872,6.244652803,5.354910994
6.87709119,5.225149997,8.409793761,7.679747473,6.73655575,5.118525694,6.957019313,5.154619571
8.631300312,6.495692498,7.918401564,5.767533214,7.327627641,7.420305074,8.479732105,6.607061129
7.402486216,7.355197556,5.638689527,5.076098782,8.332952227,6.645522489,9.27689224,6.392425553
6.20583451,5.237237083,8.843791454,6.359669358,6.347735367,7.520424428,6.278582387,8.54491
5.989355272,7.784605099,5.384822436,5.417711607,8.167861051,6.48052316,6.594655335,8.445989015
7.255046978,8.760740228,7.010448436,5.622450508,5.989920833,7.193224169,6.079282436,6.015984961
6.473314169,5.791699645,7.056181476,8.203017056,7.659085105,7.691120248,6.656280957,8.83055685
6.409157226,8.205131052,7.34205868,8.255440485,5.333207924,6.243085574,9.501572273,8.34527323
6.715707981,7.307885755,5.346697346,8.510356469,6.317463747,8.610881883,6.289958241,8.55558667
8.241545477,7.829357459,6.880957769,6.603383022,8.607379922,8.552977969,7.391480713,6.46020465
6.734607172,8.300100737,6.875542931,5.194850965,7.364271188,7.663782988,8.902213745,7.306633818
6.844361599,5.674730626,8.688769353,5.207315422,7.97346813,6.494772468,8.392508022,8.784590392
8.784865832,6.962620778,5.151762484,8.134392401,8.444067114,8.31267358,7.185326877,8.354636761
5.509357018,8.355248996,5.467938025,6.45137682,7.968750899,5.349341884,6.136698327,8.5277985
8.029371945,6.841469451,8.500104097,7.90797985,6.371883841,7.640767778,6.181708904,5.08616996
8.51025506,6.281311404,5.486610657,7.723004873,5.036691047,8.041206665,9.454333924,5.478794743
5.705121578,7.392511383,8.737202717,7.219612161,6.012437964,7.85676421,8.315916458,7.537161683
8.169040974,5.868133385,8.16311473,8.35711594,5.898944337,6.866984215,8.221230148,6.293668284
6.175624826,7.768198579,6.872592574,5.098235811,8.356157596,7.206182156,6.715222582,6.111457025
8.297429324,5.501922737,8.774183913,7.151859395,8.416323683,6.249393516,9.319787486,8.812157963
5.567339647,5.49406345,8.424024187,8.920623973,7.021330088,8.014334489,7.222840405,8.972186879
8.49345481,6.467860412,7.664430378,5.061657959,8.977603538,7.347660992,7.974546589,7.639407227
8.435922559,8.741815444,6.058526621,5.300644668,5.568536207,8.827754526,9.626147031,5.430720806
8.922813336,8.220455125,7.363123428,6.667767053,7.538718829,7.129979865,8.430799688,5.55631913
8.282297726,8.78592984,8.152288047,6.341751541,5.424618842,5.048324525,7.374113893,8.091151361
8.598544545,7.909898618,6.55739589,5.440193973,5.695858555,8.321298873,7.294461358,7.073049314
7.405053922,7.549014142,8.69640156,5.357361818,8.97391606,6.212551593,6.325854284,6.646573974
6.618267655,7.158783571,6.318361987,6.955032338,5.720191506,5.995148762,8.596947328,5.512818107
6.988940516,8.126268659,6.334514401,8.038995466,5.505205708,7.932552032,6.775566685,7.988947604
8.851484091,7.210312136,8.431337507,5.466392152,6.864530228,8.650542384,7.046253425,7.947069305
7.71597043,5.654504316,7.054959017,8.835445917,5.095570718,5.051067956,8.625159043,7.296641321
7.512395573,7.225413522,8.220245689,8.854121193,8.749425572,6.068185673,8.704836287,8.26864342
8.242584161,8.258908338,5.956278112,8.889059525,5.429795184,5.128024228,7.5456462,5.484881818
6.678801965,8.045683366,5.575142004,7.924659694,5.699627312,7.839253654,8.321377468,8.145876301
5.681230492,7.722986447,5.12259956,6.890560823,6.639564965,8.757836926,8.767006275,7.342466059
8.873508024,7.099354049,7.787046928,6.151856723,5.684103851,5.406182901,9.640531086,6.842025377
7.638346743,7.113217341,5.856382965,7.54906079,7.033192292,6.736745555,7.447566053,7.977373751
8.662704482,7.670345122,6.880098991,6.452506058,6.706363605,5.987591322,8.697906582,7.833327058
5.218875505,8.365412698,7.779383794,7.942527474,6.808276142,8.065109037,7.927528448,6.317150752
5.702361816,5.924264881,5.51895158,5.99368387,6.814200122,5.484734149,9.561375504,6.238113493
7.649756246,6.040182722,7.093764186,8.391359927,7.520881572,5.005865938,8.634892096,6.27769097
5.821016845,7.219659885,8.19280692,7.552363648,6.560217035,5.856938977,6.935482145,8.558332546
8.615920694,8.433057428,6.825035469,5.915557566,8.268678291,8.398326453,6.543662096,5.027961271
7.799974815,6.306981263,7.406156521,6.337574253,8.613530093,6.696240692,6.434046269,5.187606771
5.447900503,7.850690005,6.798363177,5.697513109,5.989063891,7.242048042,7.215785509,6.463426293
8.626821109,6.215583365,7.107905852,6.625953895,5.253788771,6.310285428,9.155739322,5.469353307
5.461829746,5.556708444,7.998302814,5.753513823,5.455448098,8.280084468,6.847242689,5.727954249
5.388224872,7.544748355,5.069391225,6.35003403,6.694117331,6.61547336,7.008930267,6.553068339
5.18224071,6.126931711,8.962119842,8.033100175,7.89626632,7.936683069,8.301028122,6.857199435
8.84990383,6.030435785,8.72115806,6.382120015,7.646673077,5.025421456,9.853322472,6.285064604
7.088729169,5.342628241,5.35835673,8.692272646,6.900879404,8.18277938,8.242146905,5.343437346
8.955713799,7.971936644,8.358426288,5.608844898,8.301538871,8.024534825,9.079923609,8.8026515
6.582178753,7.037135799,8.3090745,5.04219845,7.985485498,8.373194973,6.230043911,5.289045923
8.8922239,5.033415498,6.290257423,6.523227517,6.566058248,7.876065767,9.219474114,8.332920502
8.713920128,7.50160907,6.280413522,5.288842231,5.723201926,7.720110364,9.443702914,6.546922194
8.881690495,6.993156803,5.346776549,5.26463444,5.659693322,6.629278632,7.679407933,8.860503847
6.773293452,8.827315375,7.168572466,7.073671945,5.823329182,5.854417893,8.330960663,6.378208331
7.600511093,7.038642464,8.530778795,5.044013036,8.223424774,8.698452766,6.386866962,5.558418962
5.993942364,8.227179156,5.82985044,6.170170194,5.228225237,8.712268841,8.429673773,8.806002289
7.130099735,8.436358394,7.239791703,6.935656953,5.757604558,6.62957118,8.974006517,5.621180718
5.134420109,6.368763125,5.353765521,7.601933134,5.117270646,5.154730177,6.534027348,7.622743785
6.976357847,5.213635029,8.402895482,8.503417299,7.080050613,5.317183675,6.873955888,7.247297417
7.685750053,6.088066943,8.581862642,6.181372909,8.907239787,7.308437476,6.978801389,6.353799341
8.795598928,6.741282666,8.814312781,7.945217237,8.985566729,7.502428904,7.762413341,5.007477373
7.299190002,6.861014351,8.842524619,8.327568541,8.891149266,6.309303524,7.950973695,8.827092303
6.753481958,6.329462316,7.447935177,8.677599737,5.024316047,5.475194962,6.614330485,7.763121353
7.508268918,5.955584839,8.512586956,5.567377599,7.349826479,8.241231292,9.69091419,8.715447981
8.795213482,7.132428728,8.556191982,8.587332007,8.436885688,5.828228802,8.782650496,5.64321908
5.760205179,5.584992757,6.590306267,8.371560267,5.089094543,8.237519052,9.73916423,7.116602472
6.74894889,6.150412415,5.173811696,6.459478754,7.147319889,8.731832169,9.90123495,8.611996157
5.720734797,5.333807927,8.605169943,6.072757222,8.033971897,5.162299612,6.569598986,8.389951101
8.728910686,5.969798488,8.774819987,5.16027182,5.852171745,5.803515771,7.066044248,7.147773197
7.271492327,5.183861182,6.459151077,8.676842527,8.876836868,6.011820315,6.081639835,6.300010411
8.107954227,5.064891126,8.300974117,8.625458745,6.173555138,6.359292838,8.521888042,7.619505344
5.939602104,5.76139959,6.749714647,6.700140603,6.339963695,6.684705839,8.537281235,8.808160814
8.661618735,6.139133594,6.51270155,6.425082904,6.625978606,7.677414436,6.057525777,8.071391066
5.935702502,8.857382254,6.077533316,8.267351194,7.289541656,6.306026972,8.139489525,7.213999509
8.695716366,6.841711863,8.814126648,5.365311483,7.927958979,6.578279456,8.765530253,8.325538026
6.960806401,5.151558355,8.299609481,7.164615058,7.092175562,8.935094189,6.592308436,6.979695944
7.375181206,6.616642033,8.944469172,7.003944161,7.458138458,6.153686181,8.227266828,7.925733753
6.101885142,6.489048103,6.808410263,5.960725601,6.670216507,8.533338884,6.9918632,7.179870885
8.50013043,8.525635033,6.95047776,8.620827472,6.984477938,6.362047405,7.420077579,6.295369173
8.817818612,5.536430034,7.752325818,7.798942948,8.284652147,6.981753271,7.263455628,6.554545772
5.752065045,5.499596798,6.479991905,5.514351482,7.332883946,8.035246385,8.639793965,5.90041146
5.164475097,5.602912596,6.098144576,8.149990918,5.593229092,5.553646792,8.078448176,5.170961986
7.459163904,6.676307468,6.237743409,8.553635642,7.702914785,5.2324875,9.497485353,6.329272347
7.940562778,5.878070441,6.210604819,7.827208171,7.19512102,7.18633394,9.299567786,6.821238432
7.874866453,7.319285556,6.311714461,7.521431674,7.006161876,7.946298493,9.464450091,8.686333457
8.411701698,8.577839502,8.257223638,7.143416915,8.254440378,6.622968888,7.041704418,6.311351793
5.838788188,8.903148496,5.617609471,8.652422635,6.822271202,8.917066296,7.836244567,6.985207573
5.169970034,7.571606961,5.821432692,7.462207535,6.309742989,6.584214924,9.91792762,5.148162506
7.59114466,7.918966542,8.322913352,8.600697185,8.404322315,6.658853571,6.754149503,7.357871505
8.505859849,7.047523915,7.403104248,7.070856242,5.15319768,6.176595798,8.548292441,5.112446205
7.275795823,5.489465552,8.866994408,5.122051694,5.647937727,7.672088899,9.717588664,7.386817043
7.125999613,7.765977044,7.816200982,5.779035019,8.565367149,6.495567592,8.037872328,6.228830238
6.671783589,7.0027908,6.99250738,6.589062284,5.601486032,7.551901321,8.038207265,7.878889583
